case,pressure_Pa,step,time_s,T_sim_K,P_sim_Pa,mean_speed_sim,collisions_total,nu_meas,mfp_meas,n_theory,nu_theory,mfp_theory,mean_speed_theory,N_real,weight
p407_7.8e-02Pa,0.077905167,130,0.00262,298.5072278,0.147293365,475.6515216,5241,9.40621E+12,5.06E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,140,0.00282,298.5072278,0.147317605,476.5095152,5631,9.38941E+12,5.07E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,150,0.00302,298.5072278,0.147422,476.2740635,6030,9.38884E+12,5.07E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,160,0.00322,298.5072278,0.147494083,476.7113823,6431,9.39127E+12,5.08E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,170,0.00342,298.5072278,0.14740286,476.7475124,6839,9.40304E+12,5.07E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,180,0.00362,298.5072278,0.147362134,476.678942,7258,9.42779E+12,5.06E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,190,0.00382,298.5072278,0.147190635,476.0968473,7665,9.43519E+12,5.05E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,200,0.00402,298.5072278,0.14715219,476.6927323,8082,9.45354E+12,5.04E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,210,0.00422,298.5072278,0.147132351,475.0994128,8505,9.47684E+12,5.01E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,220,0.00442,298.5072278,0.147070023,473.8799554,8907,9.47569E+12,5.00E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,230,0.00462,298.5072278,0.147017382,472.9583059,9301,9.4665E+12,5.00E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,240,0.00482,298.5072278,0.14695433,473.4958076,9684,9.44734E+12,5.01E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,250,0.00502,298.5072278,0.147080382,472.882704,10082,9.44376E+12,5.01E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,260,0.00522,298.5072278,0.147260331,473.6664016,10482,9.44225E+12,5.02E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,270,0.00542,298.5072278,0.147170593,473.7912541,10916,9.47035E+12,5.00E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,280,0.00562,298.5072278,0.147053646,473.1711368,11343,9.49059E+12,4.99E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,290,0.00582,298.5072278,0.146997557,472.6180622,11742,9.48682E+12,4.98E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,300,0.00602,298.5072278,0.146986215,473.7261699,12155,9.49424E+12,4.99E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,310,0.00622,298.5072278,0.146928183,472.9966857,12559,9.49438E+12,4.98E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,320,0.00642,298.5072278,0.146800794,474.1671033,12951,9.48571E+12,5.00E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,330,0.00662,298.5072278,0.146763892,474.1549751,13367,9.49462E+12,4.99E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,340,0.00682,298.5072278,0.146759239,474.4426457,13793,9.5099E+12,4.99E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,350,0.00702,298.5072278,0.146689854,474.5084234,14150,9.4781E+12,5.01E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,360,0.00722,298.5072278,0.146611742,474.0194022,14571,9.48973E+12,5.00E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,370,0.00742,298.5072278,0.146507253,473.649011,14972,9.48806E+12,4.99E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,380,0.00762,298.5072278,0.14644549,472.9932064,15378,9.48957E+12,4.98E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,390,0.00782,298.5072278,0.146327544,473.87545,15796,9.49822E+12,4.99E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,400,0.00802,298.5072278,0.146318002,473.3196392,16224,9.51229E+12,4.98E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,410,0.00822,298.5072278,0.146358847,472.6035865,16628,9.51196E+12,4.97E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,420,0.00842,298.5072278,0.146434136,472.8591343,16993,9.48986E+12,4.98E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,430,0.00862,298.5072278,0.1465404,471.4873937,17446,9.51679E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,440,0.00882,298.5072278,0.146704614,471.3362601,17852,9.51744E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,450,0.00902,298.5072278,0.146837542,472.3888373,18249,9.51337E+12,4.97E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,460,0.00922,298.5072278,0.14696566,472.2677321,18641,9.50692E+12,4.97E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,470,0.00942,298.5072278,0.147050025,471.8776632,19050,9.50924E+12,4.96E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,480,0.00962,298.5072278,0.14710492,472.535554,19451,9.50755E+12,4.97E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,490,0.00982,298.5072278,0.147014177,472.0124414,19851,9.50545E+12,4.97E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,500,0.01002,298.5072278,0.146871507,472.7670861,20305,9.52877E+12,4.96E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,510,0.01022,298.5072278,0.146783264,472.0039924,20708,9.52772E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,520,0.01042,298.5072278,0.146777231,472.1327136,21109,9.5258E+12,4.96E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,530,0.01062,298.5072278,0.146781266,471.4213063,21518,9.5275E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,540,0.01082,298.5072278,0.146780412,471.6609825,21958,9.54261E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,550,0.01102,298.5072278,0.146743652,472.7273321,22354,9.5384E+12,4.96E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,560,0.01122,298.5072278,0.146690354,472.7854666,22759,9.5381E+12,4.96E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,570,0.01142,298.5072278,0.146668322,473.4425136,23203,9.55388E+12,4.96E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,580,0.01162,298.5072278,0.146679054,472.4337625,23595,9.54807E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,590,0.01182,298.5072278,0.146698327,472.2290268,24008,9.55081E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,600,0.01202,298.5072278,0.146685357,471.7347496,24387,9.54016E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,610,0.01222,298.5072278,0.146623123,471.3428387,24789,9.53871E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,620,0.01242,298.5072278,0.146577688,470.2550009,25206,9.54298E+12,4.93E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,630,0.01262,298.5072278,0.146488059,469.6889799,25613,9.54339E+12,4.92E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,640,0.01282,298.5072278,0.146390662,468.794896,26008,9.53939E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,650,0.01302,298.5072278,0.146330307,469.4440654,26416,9.54021E+12,4.92E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,660,0.01322,298.5072278,0.146320697,469.7300859,26829,9.54278E+12,4.92E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,670,0.01342,298.5072278,0.146295115,470.6014725,27250,9.54807E+12,4.93E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,680,0.01362,298.5072278,0.146271837,470.4946496,27628,9.53837E+12,4.93E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,690,0.01382,298.5072278,0.146227429,471.7106002,28011,9.53065E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,700,0.01402,298.5072278,0.146170676,473.4799836,28425,9.53354E+12,4.97E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,710,0.01422,298.5072278,0.14611276,474.1710687,28875,9.54826E+12,4.97E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,720,0.01442,298.5072278,0.146037267,473.1081928,29302,9.55507E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,730,0.01462,298.5072278,0.145932166,472.5413509,29691,9.54947E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,740,0.01482,298.5072278,0.145845363,473.4358214,30096,9.5491E+12,4.96E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,750,0.01502,298.5072278,0.145803888,473.3655073,30535,9.55938E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,760,0.01522,298.5072278,0.145794109,473.7074067,30958,9.56445E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,770,0.01542,298.5072278,0.145823345,474.0608642,31397,9.57427E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,780,0.01562,298.5072278,0.145831617,473.7645899,31807,9.5751E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,790,0.01582,298.5072278,0.145861967,473.9060571,32224,9.578E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,800,0.01602,298.5072278,0.145900181,474.7777043,32638,9.57994E+12,4.96E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,810,0.01622,298.5072278,0.145955362,473.6578766,33039,9.57807E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,820,0.01642,298.5072278,0.146013321,472.7400424,33413,9.5685E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,830,0.01662,298.5072278,0.146033686,472.7321281,33816,9.56738E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,840,0.01682,298.5072278,0.146017488,473.2002523,34223,9.5674E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,850,0.01702,298.5072278,0.145996559,473.067475,34656,9.5746E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,860,0.01722,298.5072278,0.145998121,473.4949421,35072,9.57699E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,870,0.01742,298.5072278,0.145992854,473.4137199,35484,9.57825E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,880,0.01762,298.5072278,0.146001703,473.234781,35920,9.58588E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,890,0.01782,298.5072278,0.146038817,473.8272072,36350,9.59176E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,900,0.01802,298.5072278,0.146105321,473.1988662,36753,9.59047E+12,4.93E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,910,0.01822,298.5072278,0.146193311,473.9860372,37152,9.58817E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,920,0.01842,298.5072278,0.146279157,473.5741129,37544,9.58413E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,930,0.01862,298.5072278,0.146290713,474.2973577,37963,9.587E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,940,0.01882,298.5072278,0.146248799,474.734792,38408,9.5963E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,950,0.01902,298.5072278,0.146255377,474.4325888,38839,9.60195E+12,4.94E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,960,0.01922,298.5072278,0.146273704,475.4106162,39291,9.61261E+12,4.95E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,970,0.01942,298.5072278,0.146262183,473.7566042,39723,9.61822E+12,4.93E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,980,0.01962,298.5072278,0.146235727,473.5285459,40167,9.62658E+12,4.92E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,990,0.01982,298.5072278,0.146228845,472.6225017,40604,9.63312E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1000,0.02002,298.5072278,0.146199549,471.9201963,41049,9.6414E+12,4.89E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1010,0.02022,298.5072278,0.146169037,471.3564735,41472,9.64441E+12,4.89E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1020,0.02042,298.5072278,0.146170172,472.0239731,41874,9.64252E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1030,0.02062,298.5072278,0.14613771,472.0937138,42258,9.63656E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1040,0.02082,298.5072278,0.146094179,471.3919322,42695,9.64269E+12,4.89E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1050,0.02102,298.5072278,0.146069953,472.9390109,43119,9.64579E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1060,0.02122,298.5072278,0.1460593,473.304621,43529,9.64573E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1070,0.02142,298.5072278,0.146040582,473.669229,43928,9.64326E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1080,0.02162,298.5072278,0.146043664,473.9651998,44339,9.64344E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1090,0.02182,298.5072278,0.14607489,473.0531606,44726,9.63845E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1100,0.02202,298.5072278,0.146124235,473.8368313,45149,9.64123E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1110,0.02222,298.5072278,0.146192466,474.8431534,45557,9.64079E+12,4.93E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1120,0.02242,298.5072278,0.146252295,473.831075,45977,9.64288E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1130,0.02262,298.5072278,0.146289189,473.8707042,46407,9.64701E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1140,0.02282,298.5072278,0.146353643,474.4971824,46798,9.64303E+12,4.92E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1150,0.02302,298.5072278,0.146404121,475.3689292,47229,9.64729E+12,4.93E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1160,0.02322,298.5072278,0.146442115,474.9651032,47630,9.6454E+12,4.92E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1170,0.02342,298.5072278,0.146443651,473.7430562,48022,9.64173E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1180,0.02362,298.5072278,0.14643687,473.2673652,48439,9.64311E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1190,0.02382,298.5072278,0.146436213,473.907142,48851,9.64347E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1200,0.02402,298.5072278,0.1464353,473.7756774,49311,9.65323E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1210,0.02422,298.5072278,0.146438101,472.9416888,49720,9.65292E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1220,0.02442,298.5072278,0.146466481,473.2751726,50115,9.64992E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1230,0.02462,298.5072278,0.146531769,474.2217613,50540,9.6527E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1240,0.02482,298.5072278,0.146563255,474.3497856,50994,9.66093E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1250,0.02502,298.5072278,0.146614263,473.2436717,51415,9.66283E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1260,0.02522,298.5072278,0.146675672,473.4029242,51792,9.65649E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1270,0.02542,298.5072278,0.146717965,473.1184253,52177,9.65173E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1280,0.02562,298.5072278,0.146743542,472.253894,52575,9.64944E+12,4.89E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1290,0.02582,298.5072278,0.146771862,472.1916052,52968,9.64626E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1300,0.02602,298.5072278,0.146787278,473.4047617,53395,9.64928E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1310,0.02622,298.5072278,0.146787372,474.2390555,53826,9.65297E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1320,0.02642,298.5072278,0.146797291,474.5519456,54210,9.64825E+12,4.92E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1330,0.02662,298.5072278,0.146790141,473.6577448,54620,9.64818E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1340,0.02682,298.5072278,0.146823073,473.9130499,55040,9.64987E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1350,0.02702,298.5072278,0.146840107,472.8126801,55483,9.65553E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1360,0.02722,298.5072278,0.146835046,473.4566517,55898,9.65628E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1370,0.02742,298.5072278,0.146862704,471.6506468,56344,9.66233E+12,4.88E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1380,0.02762,298.5072278,0.14689393,471.7239523,56761,9.66336E+12,4.88E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1390,0.02782,298.5072278,0.146914048,471.7155312,57172,9.66336E+12,4.88E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1400,0.02802,298.5072278,0.14688846,470.9685459,57609,9.66772E+12,4.87E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1410,0.02822,298.5072278,0.146868017,472.0484927,58029,9.66918E+12,4.88E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1420,0.02842,298.5072278,0.146859498,471.4658886,58445,9.66997E+12,4.88E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1430,0.02862,298.5072278,0.146825192,471.3868708,58854,9.66959E+12,4.87E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1440,0.02882,298.5072278,0.146793811,472.0397104,59262,9.66906E+12,4.88E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1450,0.02902,298.5072278,0.146765866,472.2275628,59640,9.66367E+12,4.89E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1460,0.02922,298.5072278,0.146746013,472.6669439,60098,9.67123E+12,4.89E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1470,0.02942,298.5072278,0.146732666,473.856638,60493,9.66861E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1480,0.02962,298.5072278,0.146743656,474.2468861,60878,9.66445E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1490,0.02982,298.5072278,0.146767329,475.0080847,61292,9.66491E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1500,0.03002,298.5072278,0.146776188,474.4382641,61727,9.66866E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1510,0.03022,298.5072278,0.146764189,474.2930304,62122,9.66613E+12,4.91E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
p407_7.8e-02Pa,0.077905167,1520,0.03042,298.5072278,0.146710653,473.9598318,62550,9.66874E+12,4.90E-11,1.88E+19,3728.028583,0.090317235,476.173109,1.88088E+13,9404413841
